ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
139,463145873179995,0.000000e+00,8.686758e+01,1,0,0.000000e+00,5.322288e+01,1,0,1.500000e+04,4.310000e-01,-1
139,463145873179995,4.254555e+00,1.436932e+01,7,6,4.254555e+00,9.398647e+00,7,6,6.879468e+04,5.131777e-01,0
140,637306701946207,0.000000e+00,3.470814e+01,1,0,0.000000e+00,2.866959e+01,1,0,1.380000e+02,5.900000e-01,-1
140,637306701946207,5.710930e+00,1.987670e+01,7,6,5.710930e+00,nan,7,-1,nan,nan,0
141,302962622016384,0.000000e+00,5.014040e+01,1,0,0.000000e+00,2.267556e+01,1,0,2.960000e+01,1.850000e-02,-1
141,302962622016384,4.023240e+00,1.388822e+01,7,6,4.023240e+00,nan,7,-1,nan,nan,0
142,636670615911868,0.000000e+00,5.043979e+01,1,0,0.000000e+00,2.949910e+01,1,0,1.210000e+03,2.080000e-01,-1
142,636670615911868,6.109690e+00,1.344275e+01,7,6,6.109690e+00,3.487116e+00,7,6,nan,nan,17
143,109388023533104,0.000000e+00,5.167716e+01,1,0,0.000000e+00,4.460568e+01,1,0,3.190000e+03,1.410000e-01,-1
143,109388023533104,4.718937e+00,8.486654e+00,7,6,4.718937e+00,5.789769e+00,7,6,nan,nan,17
144,647981991817519,0.000000e+00,2.395173e+01,1,0,0.000000e+00,2.193877e+01,1,0,2.570000e+01,6.800000e-02,-1
144,647981991817519,6.670998e+00,8.044186e+00,7,6,6.670998e+00,nan,7,-1,nan,nan,0
145,144552271508032,0.000000e+00,2.654197e+01,1,0,0.000000e+00,2.147516e+01,1,0,4.430000e+03,1.270000e-01,-1
145,144552271508032,8.552288e+00,8.345030e+00,7,6,8.552288e+00,5.904087e+00,7,6,nan,nan,17
146,498352633861580,0.000000e+00,2.786400e+01,1,0,0.000000e+00,2.457586e+01,1,0,1.420000e+02,1.280000e-01,-1
146,498352633861580,6.800120e+00,1.709205e+01,7,6,6.800120e+00,nan,7,-1,nan,nan,0
147,167890054128108,0.000000e+00,8.483535e+01,1,0,0.000000e+00,2.774336e+01,1,0,3.530000e+01,9.440000e-03,-1
147,167890054128108,3.272637e+00,1.658460e+01,7,6,3.272637e+00,nan,7,-1,nan,nan,0
148,269279003573874,0.000000e+00,3.837548e+01,1,0,0.000000e+00,2.408733e+01,1,0,1.130000e+04,4.010000e-02,-1
148,269279003573874,7.869041e+00,4.925034e+00,7,6,7.869041e+00,6.932294e+00,7,6,nan,nan,0
149,734068391278729,0.000000e+00,5.226600e+01,1,0,0.000000e+00,4.295640e+01,1,0,1.220000e+02,2.380000e-01,-1
149,734068391278729,4.111949e+00,3.070625e+01,7,6,4.111949e+00,nan,7,-1,nan,nan,0
150,545343980033503,0.000000e+00,2.340039e+01,1,0,0.000000e+00,7.618831e+00,1,0,2.830000e+01,4.850000e-02,-1
150,545343980033503,7.774263e+00,8.927796e+00,7,6,7.774263e+00,nan,7,-1,nan,nan,0
151,354474310881761,0.000000e+00,6.516444e+01,1,0,0.000000e+00,1.829193e+01,1,0,4.610000e+03,4.020000e-01,-1
151,354474310881761,1.002475e+01,1.339605e+01,7,6,1.002475e+01,2.193802e+00,7,5,nan,nan,17
152,409481037578333,0.000000e+00,6.585223e+01,1,0,0.000000e+00,5.169805e+01,1,0,3.740000e+01,1.080000e-01,-1
152,409481037578333,3.400214e+00,1.746422e+01,7,6,3.400214e+00,nan,7,-1,nan,nan,0
153,858382012188448,0.000000e+00,5.200540e+01,1,0,0.000000e+00,3.337719e+01,1,0,2.650000e+02,3.050000e-02,-1
153,858382012188448,5.190950e+00,1.054454e+01,7,6,5.190950e+00,nan,7,-1,nan,nan,13
154,305100332990484,0.000000e+00,3.901457e+01,1,0,0.000000e+00,3.839340e+01,1,0,9.180000e+02,4.640000e-01,-1
154,305100332990484,5.124629e+00,9.481778e+00,7,6,5.124629e+00,nan,7,-1,nan,nan,0
155,575641352888135,0.000000e+00,2.735453e+01,1,0,0.000000e+00,6.639854e+00,1,0,1.820000e+04,3.810000e-01,-1
155,575641352888135,5.797923e+01,8.703218e+00,7,6,5.797923e+01,9.427418e-01,7,2,nan,nan,0
156,718109199596636,0.000000e+00,1.050541e+02,1,0,0.000000e+00,7.123319e+01,1,0,3.180000e+02,3.920000e-01,-1
156,718109199596636,3.696123e+00,1.599979e+01,7,6,3.696123e+00,1.371149e+01,7,6,1.621895e+03,3.789277e-01,0
157,635525506749557,0.000000e+00,3.788073e+01,1,0,0.000000e+00,9.706620e+00,1,0,2.570000e+01,2.540000e-02,-1
157,635525506749557,4.884227e+00,7.622108e+00,7,6,4.884227e+00,nan,7,-1,nan,nan,0
158,344998770870132,0.000000e+00,3.714805e+01,1,0,0.000000e+00,1.661500e+01,1,0,2.530000e+01,3.200000e-03,-1
158,344998770870132,4.824027e+00,1.219770e+01,7,6,4.824027e+00,nan,7,-1,nan,nan,0
159,479640985870344,0.000000e+00,7.804503e+01,1,0,0.000000e+00,6.566816e+01,1,0,7.460000e+04,4.450000e-01,-1
159,479640985870344,3.834821e+00,1.381759e+01,7,6,3.834821e+00,1.336973e+01,7,6,3.924478e+05,4.602876e-01,0
160,851169198270628,0.000000e+00,4.115791e+01,1,0,0.000000e+00,3.648805e+01,1,0,5.710000e+01,1.420000e-02,-1
160,851169198270628,4.592746e+00,1.950971e+01,7,6,4.592746e+00,nan,7,-1,nan,nan,0
161,162412988683829,0.000000e+00,2.208633e+01,1,0,0.000000e+00,2.088593e+01,1,0,4.990000e+01,2.960000e-01,-1
161,162412988683829,8.007600e+00,1.665184e+01,7,6,8.007600e+00,nan,7,-1,nan,nan,0
162,179081501661657,0.000000e+00,7.375985e+01,1,0,0.000000e+00,5.654109e+01,1,0,2.540000e+02,3.530000e-01,-1
162,179081501661657,3.705431e+00,1.403290e+01,7,6,3.705431e+00,nan,7,-1,nan,nan,13
163,292799046200078,0.000000e+00,2.302352e+01,1,0,0.000000e+00,8.924654e+00,1,0,7.720000e+03,5.950000e-01,-1
163,292799046200078,3.047146e+01,6.061263e+00,7,6,3.047146e+01,1.373258e+00,7,2,nan,nan,0
164,170468303643290,0.000000e+00,5.875224e+01,1,0,0.000000e+00,5.123652e+01,1,0,4.360000e+01,1.890000e-01,-1
164,170468303643290,3.622107e+00,1.744321e+01,7,6,3.622107e+00,nan,7,-1,nan,nan,0
165,472885678532015,0.000000e+00,3.961385e+01,1,0,0.000000e+00,3.112144e+01,1,0,1.950000e+02,4.650000e-02,-1
165,472885678532015,5.841087e+00,3.111540e+00,7,6,5.841087e+00,4.990276e+00,7,6,nan,nan,0
166,442067469629017,0.000000e+00,2.200457e+01,1,0,0.000000e+00,1.909883e+01,1,0,2.380000e+04,4.550000e-01,-1
166,442067469629017,9.551896e+00,5.266612e+00,7,6,9.551896e+00,2.718270e+00,7,5,nan,nan,0
167,849986599356745,0.000000e+00,3.651394e+01,1,0,0.000000e+00,2.636350e+01,1,0,4.580000e+01,8.810000e-02,-1
167,849986599356745,5.098069e+00,1.488127e+01,7,6,5.098069e+00,nan,7,-1,nan,nan,0
168,604410004481713,0.000000e+00,2.224685e+01,1,0,0.000000e+00,4.059900e+00,1,0,2.170000e+01,1.280000e-03,-1
168,604410004481713,8.070913e+00,8.510097e+00,7,6,8.070913e+00,nan,7,-1,nan,nan,0
169,523551707112195,0.000000e+00,2.855294e+01,1,0,0.000000e+00,2.736350e+01,1,0,7.940000e+02,8.560000e-01,-1
169,523551707112195,6.765158e+00,nan,7,-1,6.765158e+00,7.043434e+00,7,6,nan,nan,0
170,795681537824257,0.000000e+00,6.626688e+01,1,0,0.000000e+00,2.686300e+01,1,0,1.080000e+03,8.170000e-02,-1
170,795681537824257,7.083127e+00,1.340348e+01,7,6,7.083127e+00,8.521510e+00,7,6,2.065598e+03,9.205763e-01,0
171,532376167577697,0.000000e+00,8.111092e+01,1,0,0.000000e+00,2.836350e+01,1,0,5.330000e+01,1.710000e-01,-1
171,532376167577697,3.378660e+00,1.662198e+01,7,6,3.378660e+00,nan,7,-1,nan,nan,0
172,353725064998543,0.000000e+00,4.322995e+01,1,0,0.000000e+00,2.758285e+01,1,0,1.800000e+03,7.140000e-01,-1
172,353725064998543,6.687715e+00,6.652091e+00,7,6,6.687715e+00,2.465684e+00,7,5,nan,nan,17
173,484208474263707,0.000000e+00,7.719517e+01,1,0,0.000000e+00,5.805597e+01,1,0,4.200000e+03,1.360000e-01,-1
173,484208474263707,4.050979e+00,1.376980e+01,7,6,4.050979e+00,1.280328e+01,7,6,2.229837e+04,2.284689e-01,0
174,610550020629678,0.000000e+00,3.256488e+01,1,0,0.000000e+00,3.088950e+01,1,0,3.830000e+04,6.800000e-01,-1
174,610550020629678,6.094769e+00,7.979342e+00,7,6,6.094769e+00,9.039053e+00,7,6,nan,nan,0
175,581060191128594,0.000000e+00,2.932861e+01,1,0,0.000000e+00,2.461375e+01,1,0,1.890000e+02,7.030000e-01,-1
175,581060191128594,6.381839e+00,1.804578e+01,7,6,6.381839e+00,nan,7,-1,nan,nan,0
176,408793869741769,0.000000e+00,2.948913e+01,1,0,0.000000e+00,1.170419e+01,1,0,6.130000e+01,1.510000e-01,-1
176,408793869741769,6.379652e+00,1.270105e+01,7,6,6.379652e+00,nan,7,-1,nan,nan,0
177,489331874191346,0.000000e+00,3.190488e+01,1,0,0.000000e+00,1.094238e+01,1,0,3.030000e+01,1.850000e-02,-1
177,489331874191346,5.661677e+00,5.646293e+00,7,6,5.661677e+00,nan,7,-1,nan,nan,0
178,855928073615471,0.000000e+00,1.060371e+02,1,0,0.000000e+00,2.248613e+01,1,0,1.300000e+02,1.060000e-07,-1
178,855928073615471,7.432075e+00,1.573279e+01,7,6,7.432075e+00,nan,7,-1,nan,nan,13
179,173455817182295,0.000000e+00,3.364000e+01,1,0,0.000000e+00,1.187015e+01,1,0,6.160000e+01,2.070000e-01,-1
179,173455817182295,7.370337e+00,1.235519e+00,7,5,7.370337e+00,nan,7,-1,nan,nan,0
180,134268049954578,0.000000e+00,1.287890e+02,1,0,0.000000e+00,1.086961e+02,1,0,1.910000e+02,1.600000e-02,-1
180,134268049954578,3.199295e+00,1.819744e+01,7,6,3.199295e+00,1.702317e+01,7,6,9.255744e+02,2.068468e-02,0
181,243711042684256,0.000000e+00,2.430268e+01,1,0,0.000000e+00,7.907818e+00,1,0,1.530000e+03,5.630000e-01,-1
181,243711042684256,3.940482e+01,1.845731e+00,7,5,3.940482e+01,1.164273e+00,7,2,nan,nan,0
182,365048812795604,0.000000e+00,7.774713e+01,1,0,0.000000e+00,7.529518e+01,1,0,3.560000e+02,1.670000e-01,-1
182,365048812795604,3.627870e+00,1.409244e+01,7,6,3.627870e+00,1.396023e+01,7,6,1.697351e+03,1.636637e-01,0
183,361268258902562,0.000000e+00,4.240432e+01,1,0,0.000000e+00,2.313219e+01,1,0,1.200000e+02,9.620000e-02,-1
183,361268258902562,6.449012e+00,nan,7,-1,6.449012e+00,8.674501e+00,7,6,nan,nan,0
184,245102956555844,0.000000e+00,4.190297e+01,1,0,0.000000e+00,8.180782e+00,1,0,4.110000e+04,2.880000e-02,-1
184,245102956555844,3.691650e+01,4.808887e+00,7,6,3.691650e+01,1.218323e+00,7,2,nan,nan,0
185,697085104895420,0.000000e+00,7.143843e+01,1,0,0.000000e+00,2.616011e+01,1,0,6.640000e+01,8.840000e-02,-1
185,697085104895420,3.720665e+00,1.587681e+01,7,6,3.720665e+00,nan,7,-1,nan,nan,0
186,718599117018371,0.000000e+00,2.290687e+01,1,0,0.000000e+00,1.269178e+01,1,0,4.110000e+01,6.540000e-02,-1
186,718599117018371,8.566980e+00,1.461552e+00,7,5,8.566980e+00,nan,7,-1,nan,nan,0
187,868750083674204,0.000000e+00,2.684605e+01,1,0,0.000000e+00,1.121631e+01,1,0,3.660000e+04,2.870000e-01,-1
187,868750083674204,2.071578e+01,8.465927e+00,7,6,2.071578e+01,1.235519e+00,7,5,nan,nan,0
188,431978386431989,0.000000e+00,2.688494e+01,1,0,0.000000e+00,1.353736e+01,1,0,6.270000e+02,2.840000e-01,-1
188,431978386431989,7.079644e+00,1.288311e+01,7,6,7.079644e+00,nan,7,-1,nan,nan,0
189,308647593605322,0.000000e+00,2.714316e+01,1,0,0.000000e+00,9.671621e+00,1,0,2.280000e+04,7.670000e-02,-1
189,308647593605322,2.665193e+01,8.606680e+00,7,6,2.665193e+01,1.235519e+00,7,5,nan,nan,0
190,666301000787447,0.000000e+00,4.707860e+01,1,0,0.000000e+00,8.561716e+00,1,0,4.010000e+01,1.360000e-02,-1
190,666301000787447,4.392776e+00,1.335309e+01,7,6,4.392776e+00,nan,7,-1,nan,nan,0
191,336323438375516,0.000000e+00,1.045073e+02,1,0,0.000000e+00,9.914855e+01,1,0,1.550000e+02,3.540000e-02,-1
191,336323438375516,3.268343e+00,1.702075e+01,7,6,3.268343e+00,1.671892e+01,7,6,6.204935e+02,1.137325e-02,0
192,469767711453337,0.000000e+00,2.416609e+01,1,0,0.000000e+00,9.970612e+00,1,0,1.500000e+03,2.030000e-01,-1
192,469767711453337,2.499138e+01,1.831037e+00,7,5,2.499138e+01,1.235519e+00,7,5,nan,nan,0
193,819676558706665,0.000000e+00,2.745323e+01,1,0,0.000000e+00,2.527576e+01,1,0,4.820000e+01,1.610000e-01,-1
193,819676558706665,6.436792e+00,2.225450e+01,7,6,6.436792e+00,nan,7,-1,nan,nan,0
194,299168041043908,0.000000e+00,4.144738e+01,1,0,0.000000e+00,3.815747e+01,1,0,1.430000e+04,5.740000e-03,-1
194,299168041043908,5.225386e+00,4.688831e+00,7,6,5.225386e+00,5.052445e+00,7,6,nan,nan,0
195,681941523606528,0.000000e+00,5.198750e+01,1,0,0.000000e+00,1.040351e+01,1,0,2.550000e+02,3.450000e-01,-1
195,681941523606528,4.305511e+00,1.209016e+01,7,6,4.305511e+00,nan,7,-1,nan,nan,0
196,608728410112855,0.000000e+00,2.781315e+01,1,0,0.000000e+00,8.154786e+00,1,0,4.670000e+02,3.100000e-02,-1
196,608728410112855,6.813871e+00,1.171805e+01,7,6,6.813871e+00,nan,7,-1,nan,nan,0
197,222598667009820,0.000000e+00,3.159728e+01,1,0,0.000000e+00,5.407874e+00,1,0,5.060000e+01,1.870000e-04,-1
197,222598667009820,5.859946e+00,4.301520e+00,7,6,5.859946e+00,nan,7,-1,nan,nan,0
198,343526670570834,0.000000e+00,8.454363e+01,1,0,0.000000e+00,9.096638e+00,1,0,5.510000e+02,5.510000e-01,-1
198,343526670570834,2.984530e+01,1.429055e+01,7,6,2.984530e+01,1.267865e+00,7,4,2.144845e+03,7.944305e-02,0
199,267060857741550,0.000000e+00,3.152461e+01,1,0,0.000000e+00,1.197113e+01,1,0,9.380000e+01,4.170000e-01,-1
199,267060857741550,6.044106e+00,1.392664e+01,7,6,6.044106e+00,nan,7,-1,nan,nan,0
500,652622871574099,0.000000e+00,2.652801e+01,1,0,0.000000e+00,1.762379e+01,1,0,7.640000e+02,2.330000e-02,-1
500,652622871574099,1.032495e+01,2.099343e+00,7,5,1.032495e+01,2.189671e+00,7,5,nan,nan,0
501,405121083913657,0.000000e+00,3.753928e+01,1,0,0.000000e+00,2.022192e+01,1,0,2.120000e+02,4.660000e-01,-1
501,405121083913657,7.740519e+00,2.883291e+00,7,5,7.740519e+00,nan,7,-1,nan,nan,10
502,118102744712895,0.000000e+00,2.859182e+01,1,0,0.000000e+00,1.362132e+01,1,0,3.270000e+01,6.310000e-03,-1
502,118102744712895,6.249440e+00,5.260735e+00,7,6,6.249440e+00,nan,7,-1,nan,nan,0
503,493440883240752,0.000000e+00,1.473778e+02,1,0,0.000000e+00,8.755550e+01,1,0,2.210000e+03,3.890000e-02,-1
503,493440883240752,3.428109e+00,1.820459e+01,7,6,3.428109e+00,1.443129e+01,7,6,1.536556e+04,4.548227e-02,0
504,697945212295308,0.000000e+00,1.408671e+02,1,0,0.000000e+00,1.088296e+02,1,0,9.040000e+03,1.580000e-01,-1
504,697945212295308,3.214018e+00,1.780483e+01,7,6,3.214018e+00,1.588513e+01,7,6,6.440241e+04,1.440706e-01,0
505,329420921068844,0.000000e+00,9.070543e+01,1,0,0.000000e+00,4.235160e+01,1,0,7.920000e+02,1.890000e-01,-1
505,329420921068844,4.856316e+00,1.464489e+01,7,6,4.856316e+00,6.239235e+00,7,6,nan,nan,17
506,207054387695908,0.000000e+00,3.158235e+01,1,0,0.000000e+00,3.140913e+01,1,0,2.920000e+03,3.550000e-01,-1
506,207054387695908,6.032611e+00,8.952660e+00,7,6,6.032611e+00,9.072619e+00,7,6,nan,nan,0
507,440295418352224,0.000000e+00,4.641213e+01,1,0,0.000000e+00,2.155991e+01,1,0,6.460000e+02,6.170000e-01,-1
507,440295418352224,4.610834e+00,1.096730e+01,7,6,4.610834e+00,nan,7,-1,nan,nan,0
508,350391660250823,0.000000e+00,2.903948e+01,1,0,0.000000e+00,7.894818e+00,1,0,1.540000e+02,8.300000e-01,-1
508,350391660250823,6.233377e+00,4.678593e+00,7,6,6.233377e+00,nan,7,-1,nan,nan,0
509,185577146153774,0.000000e+00,2.291086e+01,1,0,0.000000e+00,9.570624e+00,1,0,2.450000e+03,2.050000e-01,-1
509,185577146153774,2.586654e+01,5.976815e+00,7,6,2.586654e+01,1.235519e+00,7,5,nan,nan,0
510,710929108660858,0.000000e+00,2.685602e+01,1,0,0.000000e+00,9.978612e+00,1,0,1.380000e+02,8.340000e-01,-1
510,710929108660858,6.888806e+00,5.452545e+00,7,6,6.888806e+00,nan,7,-1,nan,nan,0
511,632902835535236,0.000000e+00,2.734057e+01,1,0,0.000000e+00,4.048901e+00,1,0,5.690000e+03,7.870000e-04,-1
511,632902835535236,1.945819e+02,8.696935e+00,7,6,1.945819e+02,7.447172e-01,7,2,nan,nan,0
512,243762997156461,0.000000e+00,3.822317e+01,1,0,0.000000e+00,3.055302e+01,1,0,6.740000e+02,5.030000e-01,-1
512,243762997156461,6.050883e+00,4.415541e+00,7,6,6.050883e+00,7.469692e+00,7,6,nan,nan,0
